p,Delta_p,HS_off
661,-0.16913193524720357,1.0625624177938533
673,-0.15706399564847554,1.0484927501940535
677,-0.1526504142889977,1.0464804016329605
683,-0.14506024274692733,1.0416740937653128
691,-0.13172173374826632,1.03549403202638
701,-0.11509294300465694,1.0276878407787196
709,-0.0989089324288191,1.018992506790862
719,-0.08396387826355542,1.007482866110761
727,-0.09309545244842754,1.0048042636481471
733,-0.10378448079435786,0.995919413713504
739,-0.11316125929043747,0.9932949708890862
743,-0.1190079185572962,0.9916996972357244
751,-0.12957548294888174,0.9820402425805913
757,-0.13622824678555603,0.9806984346026193
761,-0.14027548958930838,0.978174427509003
769,-0.14678586598512944,0.9708882016661512
773,-0.14942464308595704,0.9698591766720823
787,-0.1552868446084082,0.9549832841190489
797,-0.15687431434508683,0.9518467849416942
809,-0.15452707697135554,0.941228866966959
811,-0.15398938401487436,0.9392824728223016
821,-0.14911621427065339,0.9310993895687
823,-0.14798563803679263,0.9331946707031694
827,-0.14555802003381438,0.9295559356272972
829,-0.14428163238925856,0.9292478268106963
839,-0.1357485773365757,0.9184931496155075
853,-0.12138979248075356,0.9092975982268635
857,-0.11689117105265226,0.9068955460435049
859,-0.11458244945113476,0.9086451268982354
863,-0.11290324298567922,0.9057778119567814
877,-0.11869320705256046,0.8977750330275495
881,-0.11994274237636286,0.8936810764120044
883,-0.12048320056416723,0.8914859608137252
887,-0.12140542177766883,0.8889529852007185
907,-0.12145888113669122,0.8786951844346355
911,-0.11996652300991086,0.8723951283779897
919,-0.11830859215328277,0.8712862515308154
929,-0.12306228046938036,0.8601744024332819
937,-0.1272153493260489,0.858176869741459
941,-0.1289272021239069,0.8566974343511562
947,-0.1309906442335276,0.8543569151536236
953,-0.1318816652494381,0.8493500228245268
967,-0.13354289876499134,0.8437931795726776
971,-0.13259996427463738,0.8391196512920382
977,-0.13224817860751364,0.8370922450971718
983,-0.13152045560569117,0.8348295219374703
991,-0.1297828250600594,0.8286300271294363
997,-0.12908374677647705,0.8270433205899944
1009,-0.12441762965891613,0.8164356105554478
1013,-0.12318892992626687,0.8152187976319157
1019,-0.12095415038218567,0.8161865977965955
1021,-0.12009747297734223,0.8128610041434762
1031,-0.11320624502992802,0.8062855383693636
1033,-0.11216690323088949,0.8062254563203323
1039,-0.10877799221851363,0.8061447390746493
1049,-0.10848567163335099,0.8001678939210537
1051,-0.10845151846199683,0.8001274150480102
1061,-0.10840144856432968,0.7951597657219506
1063,-0.10844558240105531,0.7920328133038901
1069,-0.10818338397804757,0.7904346362336511
1087,-0.10446462332214174,0.7798623079598009
1091,-0.10344854078352084,0.7793628305618159
1093,-0.10281175405377234,0.7783300051582647
1097,-0.10013254268429546,0.7745551303597685
1103,-0.09843703419003647,0.7735971399995768
1109,-0.09633010586531582,0.7699570756275297
1117,-0.09265661576912265,0.7696272494206531
1123,-0.09040744214772892,0.7607603643611046
1129,-0.09459265839780079,0.7604456953217303
1151,-0.10579673178617491,0.7514558273843807
1153,-0.10673075516975579,0.7498484140499965
1163,-0.11064055526334152,0.7489004041290688
1171,-0.11200259995889493,0.7423124929606041
1181,-0.11457076900477861,0.7396678497432869
1187,-0.11552994350676121,0.7382584986267083
1193,-0.1148893377745507,0.7310769503208102
1201,-0.11557161433211084,0.7303622673322094
1213,-0.11529554685819911,0.7266726398554026
1217,-0.11360694042641574,0.7217199861764043
1223,-0.11303563004123576,0.7207788506271846
1229,-0.11215705899267467,0.7199518943369286
1231,-0.11179349750187931,0.717416022466539
1237,-0.11045033918404822,0.7162330598205633
1249,-0.10579692633340138,0.7117045942499706
1259,-0.10242293904606636,0.7092530170922797
1277,-0.09344036265726371,0.7008245218606097
1279,-0.09250363405103174,0.699612971986736
1283,-0.09056550770267127,0.7017547151580484
1289,-0.08748475111733839,0.698744781388329
1291,-0.0850694593633648,0.6936660343795898
1297,-0.0818190180013396,0.6909582370038136
1301,-0.0795693857190518,0.6914860728000487
1303,-0.07842128784535388,0.6907170347249805
1307,-0.07608145617436932,0.6893769368567852
1319,-0.06750649929344099,0.6832255685006365
1321,-0.06623007403913454,0.6825605740349144
1327,-0.06233868647336334,0.6816705807794138
1361,-0.06009245491469219,0.6721009596620683
1367,-0.06388529636065599,0.6696966462853975
1373,-0.06738431268929052,0.664307920928418
1381,-0.07176483882888471,0.6622344116661438
1399,-0.08064749873027927,0.6557055913272355
1409,-0.08485613529703244,0.6537575542004703
1423,-0.09036155464156083,0.6530138955345584
1427,-0.09116798804338191,0.6469447105875651
1429,-0.09176809533101865,0.646403934511895
1433,-0.09292174564406491,0.6452458114206958
1439,-0.09454573532822882,0.6446452909082154
1447,-0.09657081826456754,0.6409603622538942
1451,-0.09763097844843209,0.6424282546450022
1453,-0.0973843332462625,0.6368071993009095
1459,-0.0983686135066605,0.635639535055424
1471,-0.0999659859899312,0.6338824165781212
1481,-0.1003266759552041,0.6283375076451551
1483,-0.1004074274245993,0.6289144507460197
1487,-0.10052468948226499,0.6271360874607056
1489,-0.10056225121578723,0.6268306394456671
1493,-0.10059849825958841,0.6255132920113853
1499,-0.10057013886017643,0.6254942260107693
1511,-0.09942455647760169,0.618875559574303
1523,-0.09817273770837073,0.6181751381588508
1531,-0.09713935892857964,0.6157236336416307
1543,-0.09430532068767766,0.6117375771789898
1549,-0.09301863219770122,0.6091430988685042
1553,-0.09211198074224312,0.6100967667421933
1559,-0.09069612950179134,0.606813076862696
1567,-0.08880008212838118,0.6054701349716008
1571,-0.08669088185648491,0.6027567973543391
1579,-0.08422852426059238,0.6007658780264626
1583,-0.08294906652518902,0.6010607166851486
1597,-0.07836270963988722,0.5967725915326986
1601,-0.07694814317809932,0.5942781846167869
1607,-0.07856684977766061,0.591910731884248
1609,-0.07908437553334213,0.59274220957407
1613,-0.08008666854126692,0.5915675818995885
1619,-0.08150996120869775,0.5906621205125626
1621,-0.08196389937990439,0.5915144912636855
1627,-0.08327290213287296,0.5886334288201062
1637,-0.0845682408977049,0.5839828600571403
1657,-0.08734566169836448,0.5815124373436342
1663,-0.08722847388041371,0.5783123586328804
1667,-0.0875523060204909,0.5754973224210226
1669,-0.0876964227677551,0.5760975666467621
1693,-0.08851264790736948,0.5738659353582491
1697,-0.0876306137339073,0.5694605078596892
1699,-0.08759931444672575,0.567327721665571
1709,-0.08726927487542663,0.5679085993509533
1721,-0.08648917694799667,0.5654499334866233
1723,-0.08631661388876018,0.5639915756690345
1733,-0.08438931889590146,0.5612016172653689
1741,-0.08342323864312727,0.5595146558175582
1747,-0.08258318028984646,0.5588667451087598
1753,-0.08164015808793648,0.5580057035380858
1759,-0.08257704305238302,0.5578918737796571
1777,-0.08454148200358522,0.5507640006514293
1783,-0.08517395485078005,0.5495518887794113
1787,-0.08553444833188595,0.5499029501613579
1789,-0.0857374238021011,0.5480574081944928
1801,-0.08597944189252762,0.544930833315547
1811,-0.08662250905000973,0.5439669647497816
1823,-0.0869721743634819,0.5406201049077559
1831,-0.08594930733246366,0.5370638530239017
1847,-0.08566671100949054,0.5347253298995469
1861,-0.08467054612296843,0.5320125464970705
1867,-0.08305698443530043,0.5307157339023886
1871,-0.08272160371438464,0.5275164280132298
1873,-0.08253808500104184,0.5277645049688107
1877,-0.08213838793832538,0.5289042153427842
1879,-0.08192165693009178,0.5271983349433778
1889,-0.08077684879592827,0.5273002219095471
1901,-0.07805249389111364,0.5224245752284872
1907,-0.07726692931305859,0.520050771214821
1913,-0.07639832091187342,0.5191489759701274
1931,-0.07692804848259921,0.5170505330224686
1933,-0.07632586470585476,0.5138370565449808
1949,-0.07765864467196648,0.5107829427254277
1951,-0.07777114398111135,0.5130486964077878
1973,-0.0772517929555687,0.5068933124360657
1979,-0.07733809456659221,0.5056261612986358
1987,-0.0772918068411339,0.5059832801786426
1993,-0.07712056766594193,0.5037883343476456
1997,-0.07692612285543445,0.5024812948097359
1999,-0.07679699377148369,0.5018269756742736
2003,-0.07642043081783095,0.5013588138563305
2011,-0.07502316893376257,0.49727167251150367
2017,-0.07467711330033722,0.49786315547468435
2027,-0.07387666954320624,0.4968309353545734
2029,-0.07367862672057557,0.49643009400190036
2039,-0.0723972245311543,0.49489464380621995
2053,-0.06966484404072643,0.4904586814812558
2063,-0.06829437517087,0.4892868503000575
2069,-0.0673320094361766,0.48801243098575714
2081,-0.06396219229734758,0.4835716736059311
2083,-0.06364171069664978,0.4831587581704886
2087,-0.062976711664087,0.48354141972437104
2089,-0.06263196367346767,0.4837232734180267
2099,-0.06077833722048284,0.48264660968309153
2111,-0.05820158827559424,0.48137239165753054
2113,-0.057710346786898896,0.48098574648843406
2129,-0.059969307026961974,0.4752230488544077
2131,-0.060335708018896074,0.4741112558736526
2137,-0.0613856853093457,0.47516346199642073
2141,-0.06204192258053952,0.47394002595613244
2143,-0.06235566950145859,0.4737368504660507
2153,-0.06372571376066974,0.47231575563450184
2161,-0.06395736040567888,0.469144252804201
2179,-0.06616210361085384,0.4674927816442277
2203,-0.06714985248087296,0.46276017606891157
2207,-0.06744109409159801,0.46056743840177294
2213,-0.06782312743147026,0.46206705892654065
2221,-0.0682235979644924,0.460259202338351
2237,-0.06753539941506859,0.4555162260192343
2239,-0.06759053550505789,0.4555939985426606
2243,-0.06768141490098872,0.4549904953680473
2251,-0.06778435258777588,0.45503894732868333
2267,-0.06764770504625478,0.45313096687474697
2269,-0.06759041090611005,0.45213262146843985
2273,-0.06740963319689204,0.45369541626962884
2281,-0.06607234582150726,0.4482716112242476
2287,-0.0658651107909315,0.4480578896348743
2293,-0.06560532883513545,0.447543829895714
2297,-0.06540225939474091,0.4483665723428803
2309,-0.06463400697334093,0.44628256715619813
2311,-0.064475646891678,0.44539398178370415
2333,-0.061506809642839694,0.4402383110910324
2339,-0.06092963027882895,0.4416717250652579
2341,-0.06072709738983567,0.4407979065342149
2347,-0.060087296490656895,0.4396522867019944
2351,-0.059629992719734466,0.43901980639711713
2357,-0.05774774903742137,0.4349604433406039
2371,-0.056041142753042936,0.4344783188599026
2377,-0.0552506612720447,0.43375267365522796
2381,-0.05470431075457072,0.43461055385548447
2383,-0.054425324253034174,0.43355581676920824
2389,-0.05356464820858198,0.4334728106531852
2393,-0.052969464128715935,0.433365047730581
2399,-0.050936218274320065,0.42866901913143635
2411,-0.049058651503100154,0.42826406955731344
2417,-0.0480801341608045,0.4276093190113526
2423,-0.04707678557172161,0.4276681732226093
2437,-0.04464970388382026,0.4270946129559443
2441,-0.04289294868839301,0.4226471719811409
2447,-0.0417973280056567,0.42254866366747884
2459,-0.039551889922442345,0.4215407198083263
2467,-0.038020613291415456,0.42004731802706985
2473,-0.03685898004839435,0.42082120326646894
2477,-0.036082262338389876,0.4203991192550772
2503,-0.02987437850846078,0.4155208476202474
2521,-0.031580979064719905,0.4141126985425811
2531,-0.032673870327209524,0.4096602646345825
2539,-0.033719752717105096,0.4092174024339273
2543,-0.03423142773538955,0.4085324624054055
2549,-0.034985326903959515,0.40942344210304504
2551,-0.03533490651267569,0.4069121377031324
2557,-0.03648458268438105,0.4092400027618366
2579,-0.040341911005523104,0.40332470638312695
2591,-0.04231337482169816,0.4021348311933758
2593,-0.04263596460024265,0.40258327172857444
2609,-0.04521196097252396,0.40099877783074483
2617,-0.0460919975460641,0.39813761635249073
2621,-0.04663353832045065,0.39737337968317826
2633,-0.048207048719444166,0.3960184158825014
2647,-0.04997608290726058,0.3952371183010348
2657,-0.05081215678569484,0.3920801288813226
2659,-0.05101853191740186,0.3930267194866659
2663,-0.05142408128542435,0.3908034853968767
2671,-0.05220804008433916,0.3901843252224138
2677,-0.05277474697642237,0.38979242683865795
2683,-0.05332680845218139,0.3893827087519435
2687,-0.05368936918026972,0.3906442420134122
2689,-0.05386998296960875,0.3898218066578026
2693,-0.05423280584383912,0.38821454785290244
2699,-0.05480438333400214,0.38985923409468687
2707,-0.05483505350047351,0.3847052780645625
2711,-0.05509071990181851,0.38488919810820366
2713,-0.05521531041354158,0.3845386072893005
2719,-0.055577083885931064,0.38429392866584405
2729,-0.05614701042132535,0.3827665406320502
2731,-0.05625760803618424,0.38472921718200126
2741,-0.056815779611469455,0.3835417859109639
2749,-0.05656976899012084,0.3799900491695435
2753,-0.05669314577375262,0.37802501136447353
2767,-0.05706186893779452,0.37780391176855915
2777,-0.05727993958866168,0.37864048198825384
2789,-0.05754834230713053,0.3775809441326435
2791,-0.0576109818292162,0.3772994025351744
2797,-0.05689042609407534,0.37322610303125203
2801,-0.05687636729252505,0.373304386419495
2803,-0.05686647002916958,0.3737177816317419
2819,-0.05672968253953562,0.3710151070913698
2833,-0.05657518952357792,0.37211224336509824
2837,-0.0565545964292659,0.37031808323788723
2843,-0.055604005793134785,0.3677646266773232
2851,-0.055324833730610236,0.36726397285229817
2857,-0.05509891036153454,0.36580242295510723
2861,-0.054941684606634456,0.36523502850680467
2879,-0.0542074213994629,0.3664396212659011
2887,-0.05396462187386902,0.36366056710307054
2897,-0.05243518812102921,0.36184470729951107
2903,-0.05204863705789703,0.35966243315319063
2909,-0.05165192438463543,0.3598567218122002
2917,-0.05111241198410577,0.3602007633455528
2927,-0.05044118956697356,0.3604519608837421
2939,-0.04871356322333886,0.35631498276267864
2953,-0.04749011375927986,0.355051065764173
2957,-0.047132134099825605,0.3544672448238915
2963,-0.04762830904719945,0.35368812785078474
2969,-0.048429393655889816,0.3527879034399369
2971,-0.04869415666516456,0.3530387568360812
2999,-0.05177618851317718,0.34939206388850913
3001,-0.051997856437520154,0.3498630563046012
3011,-0.05307829510210193,0.34798855297558823
3019,-0.05391157340701762,0.3479171978905602
3023,-0.05431981015734756,0.34837804806540595
3037,-0.05520434819166207,0.3439767133771158
3041,-0.05555152156414643,0.34440721837504734
3049,-0.05622049054807494,0.34434161020635345
3061,-0.057161754683677256,0.3421936098325979
3067,-0.057605726131706725,0.34290806502174487
3079,-0.05845304856737919,0.3429239302922121
3083,-0.05813174116578394,0.33991934272920815
3089,-0.05848446429384894,0.33954793051698823
3109,-0.05951635648504668,0.33762943350259694
3119,-0.059951419004746764,0.3372867307108346
3121,-0.06003235897949219,0.33641211356294165
3137,-0.05992318495804448,0.33389152124186955
3163,-0.06048966506993767,0.3325377613729767
3167,-0.06054314519994942,0.33229402577482653
3169,-0.06056654811981959,0.3314650251894037
3181,-0.060661374805303134,0.33181848077908116
3187,-0.059931153322891804,0.328767457475721
3191,-0.05993175174033402,0.32844561680728396
3203,-0.059879782556963156,0.32705797268118725
3209,-0.059823433584160104,0.3277224519479455
3217,-0.05971641443409427,0.3266592068442907
3221,-0.05964893702341392,0.32592821899340996
3229,-0.05948382631498382,0.32704660521448464
3251,-0.0580933553923102,0.32285988196972387
3253,-0.058027675072334875,0.3223070600789282
3257,-0.05788972445039786,0.32263903758326323
3259,-0.05781743101285727,0.32222074016168517
3271,-0.05733581817087208,0.3212624137067221
3299,-0.05511702256423366,0.31789637064301557
3301,-0.055007102425349376,0.3178900380968313
3307,-0.05466489108343789,0.31765178887940376
3313,-0.05430368277854686,0.3162383087746601
3319,-0.053922755038693634,0.31665854024023826
3323,-0.05365715733581869,0.3165196517108177
3329,-0.05323882681675371,0.3172564497243054
3331,-0.05309279559487934,0.3161284782229692
3343,-0.05137960038267884,0.31433342121722546
3347,-0.051270064230805545,0.3131863832838252
3359,-0.05147779846647355,0.3125460843542055
3361,-0.051505278600485024,0.3119010143122908
3371,-0.051610268130769146,0.3119825653706162
3373,-0.05162441289618892,0.3121434815372622
3389,-0.05075537997261757,0.3089202878862743
3391,-0.0507603722436964,0.30951625493751617
3407,-0.05073128488779904,0.30794795698510147
3413,-0.05068752838145825,0.30719984300464526
3433,-0.05039129676015715,0.3058530020111519
3449,-0.04931026093243783,0.3024733831028777
3457,-0.04921872003415658,0.3029724511343359
3461,-0.04916205071525368,0.30303735924475517
3463,-0.049130945813421645,0.3029422525729572
3467,-0.04906310494511791,0.3017861673125047
3469,-0.04902632118218534,0.30185065882954865
3491,-0.048642329667671354,0.3010001681025571
3499,-0.04870438956342935,0.29865978913769525
3511,-0.04951890416729728,0.29874367818683345
3517,-0.04989468139103713,0.29789862578357146
3527,-0.05046955043277934,0.2972746371874013
3529,-0.05057605040071973,0.29650369255401776
3533,-0.050779466984839386,0.2958900569972973
3539,-0.05105651209308621,0.29650196323026706
3541,-0.051139339610668674,0.2969382727995148
3547,-0.05133292415808847,0.2964969361065879
3557,-0.0512386320632354,0.2927695549541962
3559,-0.05133153187661256,0.2940976274941973
3571,-0.051838766096359,0.29267986693897574
3581,-0.05219000504565341,0.2925632183647981
3583,-0.052251471592701895,0.29175665146295243
3593,-0.05250455354091222,0.29168644797872484
3607,-0.05206525335005346,0.28833118715294953
3613,-0.052221234999152655,0.2897666040732185
3617,-0.0523136442367477,0.2884726858331525
3623,-0.0524341664612179,0.28731556610441145
3631,-0.05255897146388504,0.28762302419635166
3637,-0.05262297410674304,0.28698461356407645
3643,-0.052657512276806505,0.2867252159004609
3659,-0.05180306544652459,0.2836285121297206
3671,-0.05185972985290829,0.28308983053117126
3673,-0.05186120730199624,0.28243829025138995
3677,-0.05185701113181098,0.2825170529162838
3691,-0.05176110499515647,0.2821964628789088
3697,-0.05167536648254805,0.28142382420658985
3701,-0.05159927047861649,0.28186127241954034
3709,-0.05137625037180504,0.28167618862303273
3719,-0.05033278967906563,0.27895838351888047
3727,-0.050198564868364985,0.27722080546130673
3733,-0.05007445099090689,0.2784803070372261
3739,-0.049928918999939495,0.2782403225912289
3761,-0.04916241554690197,0.27621562334481975
3767,-0.048822317447219585,0.2764550014563834
3769,-0.04787685425838239,0.2739249186860712
3779,-0.04754838802747443,0.27406748043627793
3793,-0.047001759874703807,0.27362049069662636
3797,-0.046825246791879896,0.27305923264720433
3803,-0.04654136069263397,0.27165671848266726
3821,-0.045486825261593894,0.2725046932132801
3823,-0.045323109751047766,0.271477538332631
3833,-0.0439225094674303,0.2694864751881527
3847,-0.04316366285525742,0.2692639289138575
3851,-0.04292874245284333,0.2678677231226407
3853,-0.04280800028770153,0.2681260990025353
3863,-0.04216772869904771,0.26866947824820264
3877,-0.041119504784657895,0.2675431227729242
3881,-0.039872005024902346,0.26400684330762414
3889,-0.03936353647764772,0.26491113758066265
3907,-0.038121802963674206,0.26301261310064145
3911,-0.03782559314077494,0.2634065829963472
3917,-0.03736522134649447,0.26374622381387314
3919,-0.03720701634060939,0.2643525447149471
3923,-0.0368824109432916,0.2635045514181567
3929,-0.03636989146180242,0.26224852929624926
3931,-0.03618947776347181,0.2624041055506095
3943,-0.03425041191759012,0.2603125812643892
3947,-0.033942241237198745,0.26008799804803884
3967,-0.03323443236716632,0.25973494559642524
3989,-0.0332278600588536,0.25886081649555354
4001,-0.03244694398387494,0.2555514515317259
4003,-0.03245142507242509,0.2553061181505243
4007,-0.032456546492002365,0.25453671785447424
4013,-0.032454214401552495,0.25544322707196554
4019,-0.03243905177394937,0.2545300725965183
4021,-0.032430946407597507,0.25467422337784845
4027,-0.03239666134657582,0.25437274520381525
4049,-0.032083433314232065,0.25389163967666467
4051,-0.03202091198615398,0.25328670610894544
4057,-0.031174703538689494,0.25116280671844843
4073,-0.03098830118757061,0.2500108251171493
4079,-0.030897294563097602,0.2504440854453681
4091,-0.031022883795869826,0.249410793265915
4093,-0.031056096827212623,0.24890604541595124
4099,-0.031144975699166858,0.2496785340478043
4111,-0.031230292288673175,0.2485646269958711
4127,-0.030808035156580225,0.2472030912751708
4129,-0.030833445117687024,0.24645830445265854
4133,-0.030880944651146776,0.245535250565699
4139,-0.030943628968794285,0.24630440636397913
4153,-0.031045859438148395,0.2452762007544607
4157,-0.03106173681580436,0.24531728116735008
4159,-0.03106688958421524,0.24535258217587644
4177,-0.030352541486461986,0.24229978756846066
4201,-0.03038426536537131,0.24099468661124251
4211,-0.030351719411564334,0.24068900502734206
4217,-0.030316201065283353,0.24092968208825372
4219,-0.030301067859873024,0.24031191578618852
4229,-0.0301708740803963,0.24089457936252245
4231,-0.029415273283564337,0.23924503394871185
4241,-0.02935604371271088,0.23780128308480974
4243,-0.02934166080205824,0.2379456228337492
4253,-0.029256729647939662,0.2379362942374693
4259,-0.029195016275106303,0.2372677153176704
4261,-0.029172571892671174,0.23685077537700014
4271,-0.02904520294913806,0.23654908190862858
4273,-0.02901641506310236,0.2370421210824146
4283,-0.02885044373422364,0.23655670620839417
4289,-0.02794925117104686,0.23532461558427106
4297,-0.027831453571690756,0.23361694113433773
4327,-0.027283795509874902,0.23244762268076427
4337,-0.02705960657522614,0.2325292863627608
4339,-0.02701149314723321,0.23238944231833272
4349,-0.025967791725297396,0.23082880842047052
4357,-0.025783915704385683,0.2296320105197434
4363,-0.02563969299088472,0.23001901162066551
4373,-0.0253872213860323,0.2297312634936241
4391,-0.024893277695313687,0.22884607595118822
4397,-0.02471612549291402,0.22862036046969947
4409,-0.024325010859203126,0.22788262181559563
4421,-0.023203999271644377,0.22629295445310257
4423,-0.023141818848222875,0.2262487298349217
4441,-0.022561074113223903,0.2250180269292031
4447,-0.022359023123769108,0.22495710377131417
4451,-0.022221909743247475,0.22477927740690007
4457,-0.022012434561370003,0.22457377745320256
4463,-0.021797790545391695,0.22446628913178415
4481,-0.020403384233022685,0.22234601346657137
4483,-0.020330171552932222,0.22206528866000072
4493,-0.019959053324926698,0.22123653453962058
4507,-0.01942595424595608,0.22104044281738386
4513,-0.019192924557399692,0.22065668412939574
4517,-0.01903613562736037,0.22030432527803165
4519,-0.01895732554974536,0.2199495174559209
4523,-0.018798909560744526,0.2201224313660871
4547,-0.017127286385903166,0.217085932009634
4549,-0.017044831345813482,0.21717446448555366
4561,-0.01654607536268682,0.21785077941619382
4567,-0.016294424071212406,0.21689324222047557
4583,-0.015618895680485757,0.21667593195529947
4591,-0.015456040220308576,0.21640557737109634
4597,-0.015165028218968101,0.21485829476595913
4603,-0.015222582180871724,0.21374613843370627
4621,-0.015381481071016096,0.21399909296139902
4637,-0.015507772019032463,0.21283978698608497
4639,-0.01552285696179119,0.21301724599239522
4643,-0.015552835567342643,0.21308703549639776
4649,-0.015598433660851143,0.21274944817232416
4651,-0.015614677892066565,0.21230435825667776
4657,-0.015280252105550144,0.21063704372488581
4663,-0.01531367397519674,0.21034984069571722
4673,-0.015364500112721094,0.2109496808904858
4679,-0.015392264947745347,0.20953059869817267
4691,-0.01544251053385666,0.20871300102751267
4703,-0.015488122890704167,0.2096591774079417
4721,-0.015160376882528357,0.20770103272962925
4723,-0.01516367050550493,0.20736494481523354
4729,-0.01517218630410231,0.20691117519478736
4733,-0.015176773227584817,0.20693566676775735
4751,-0.015188174082438605,0.20546737095475326
4759,-0.015189831401614708,0.20619407561579273
4783,-0.016258907891238693,0.20412509729317566
4787,-0.016462583080516572,0.20288611062587583
4789,-0.01656408245203215,0.2028230811833407
4793,-0.016766411897706206,0.20325014691841556
4799,-0.017068262312404797,0.20249661196685012
